tmean,rr,lo,hi
27.593467336683418,1.994674058233855,1.3473536847785526,2.95299196012148
27.767587939698494,2.0030711163589605,1.3509296203809709,2.9700243718544264
27.941708542713567,2.0115471146985895,1.3545029558835937,2.9873111587361962
28.115829145728643,2.02010131924478,1.358071745552543,3.004855489688572
28.28994974874372,2.0287329796044613,1.361634088558062,3.022660446826272
28.464070351758796,2.037441328535105,1.3651881312654832,3.040729019065601
28.63819095477387,2.0462255814820995,1.3687320693997382,3.059064095829943
28.812311557788945,2.055084936117964,1.3722641500769044,3.077668460858859
28.98643216080402,2.0640185718835724,1.3757826736969019,3.0965447861272164
29.160552763819098,2.073025649531514,1.3792859956920573,3.115695625880197
29.334673366834174,2.0821053106717566,1.3827725281269612,3.1351234107895816
29.508793969849243,2.091256677319783,1.3862407411457518,3.1548304422361197
29.68291457286432,2.100478851447366,1.3896891642637097,3.174818886722221
29.857035175879396,2.109770914536165,1.3931163875008092,3.195090770418621
30.031155778894473,2.1191319271343403,1.396521062355656,3.2156479738480575
30.20527638190955,2.1285609284163676,1.3999019026190067,3.236492226708424
30.379396984924625,2.1380569357462735,1.4032576850268532,3.257625102837237
30.5535175879397,2.1476189442444937,1.4065872497538028,3.2790480153187267
30.72763819095477,2.1572459263585753,1.4098895007482242,3.3007622117342934
30.901758793969847,2.1669368314379542,1.4131634059113407,3.322768769556544
31.075879396984924,2.1766905853130436,1.4164079971231334,3.345068591686687
31.25,2.1865060898788693,1.419622370118539,3.3676624021345773
